,time,velocity,parentFolder,file,algorithm,delx,delt,numLines,pntsPerLine,cleanVelocity,absVelocity
46,0.22117156666666665,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
47,0.2257554333333333,0.303832769426728,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
48,0.23033929999999997,0.2564442308857638,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
49,0.23492316666666663,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
50,0.2395070333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
51,0.24409089999999997,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
52,0.24867476666666663,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
53,0.2532586333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
54,0.2578425,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
55,0.26242636666666663,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
56,0.2670102333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
57,0.27159409999999995,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
58,0.2761779666666666,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
59,0.2807618333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
60,0.2853457,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
61,0.28992956666666664,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
62,0.2945134333333333,-0.38517037525069064,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
63,0.29909729999999995,-0.3210315809797384,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
64,0.3036811666666666,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
65,0.30826503333333327,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
66,0.3128489,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
67,0.31743276666666664,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
68,0.3220166333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
69,0.32660049999999996,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
70,0.3311843666666666,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
71,0.3357682333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
72,0.34035209999999994,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
73,0.34493596666666665,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
74,0.3495198333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
75,0.35410369999999997,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
76,0.3586875666666666,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
77,0.3632714333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
78,0.36785529999999994,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
79,0.3724391666666666,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
80,0.3770230333333333,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
81,0.38160689999999997,,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,,
